,ID,N_VICTIMAS,FECHA,HORA,AAAA,MM,DD,HH,DIA_SEMANA,DIA_NOCHE,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,LONGITUD,LATITUD,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO
0,2016-0001,1,2016-01-01,04:00:00,2016,1,1,4,VIERNES,NOCHE,AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ,AVENIDA,8,MOTO-AUTO,MOTO,AUTO,-58.47533969,-34.68757022,CONDUCTOR,MASCULINO,19,2016-01-01
1,2016-0002,1,2016-01-02,01:15:00,2016,1,2,1,SABADO,NOCHE,AV GRAL PAZ  Y AV DE LOS CORRALES,AUTOPISTA,9,AUTO-PASAJEROS,AUTO,PASAJEROS,-58.50877521,-34.66977709,CONDUCTOR,MASCULINO,70,2016-01-02
2,2016-0003,1,2016-01-03,07:00:00,2016,1,3,7,DOMINGO,DIA,AV ENTRE RIOS 2034,AVENIDA,1,MOTO-AUTO,MOTO,AUTO,-58.39040293,-34.63189362,CONDUCTOR,MASCULINO,30,2016-01-03
3,2016-0004,1,2016-01-10,00:00:00,2016,1,10,0,DOMINGO,NOCHE,AV LARRAZABAL Y GRAL VILLEGAS CONRADO,AVENIDA,8,MOTO-SD,MOTO,SD,-58.46503904,-34.68092974,CONDUCTOR,MASCULINO,18,
4,2016-0005,1,2016-01-21,05:20:00,2016,1,21,5,JUEVES,NOCHE,AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA,AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.38718297,-34.6224663,CONDUCTOR,MASCULINO,29,2016-02-01
5,2016-0008,1,2016-01-24,18:30:00,2016,1,24,18,DOMINGO,NOCHE,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.44451316,-34.68475866,CONDUCTOR,MASCULINO,30,2016-01-24
6,2016-0009,1,2016-01-24,19:10:00,2016,1,24,19,DOMINGO,NOCHE,NOGOYA Y JOAQUIN V. GONZALES,CALLE,11,MOTO-AUTO,MOTO,AUTO,-58.50095869,-34.6082544,PASAJERO_ACOMPAÑANTE,MASCULINO,29,2016-01-26
7,2016-0010,1,2016-01-29,15:20:00,2016,1,29,15,VIERNES,DIA,AV GENERAL PAZ Y AV DE LOS CORRALES,AUTOPISTA,9,MOTO-AUTO,MOTO,AUTO,-58.50877521,-34.66977709,CONDUCTOR,MASCULINO,18,2016-01-29
8,2016-0012,1,2016-02-08,01:20:00,2016,2,8,1,LUNES,NOCHE,AV BELGRANO Y BERNARDO DE IRIGOYEN,AVENIDA,1,MOTO-CARGAS,MOTO,CARGAS,-58.38048577,-34.61303893,CONDUCTOR,MASCULINO,22,2016-02-08
9,2016-0013,1,2016-02-10,11:30:00,2016,2,10,11,MIERCOLES,DIA,AV ENTRE RIOS 1366,AVENIDA,1,PEATON-AUTO,PEATON,AUTO,-58.39114932,-34.62477387,PEATON,MASCULINO,16,2016-02-10
10,2016-0015,1,2016-02-14,05:14:00,2016,2,14,5,DOMINGO,NOCHE,AV SCALABRINI ORTIZ Y VERA,AVENIDA,15,PEATON-AUTO,PEATON,AUTO,-58.4376002,-34.59912758,PEATON,FEMENINO,16,2016-02-14
11,2016-0016,1,2016-02-14,22:00:00,2016,2,14,22,DOMINGO,NOCHE,AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO,AVENIDA,4,MOTO-AUTO,MOTO,AUTO,-58.36882665,-34.64291993,PASAJERO_ACOMPAÑANTE,FEMENINO,19,2016-02-14
12,2016-0017,1,2016-02-15,16:54:00,2016,2,15,16,LUNES,DIA,MARIANO ACOSTA Y ANA MARIA JANER,AVENIDA,8,PEATON-MOTO,PEATON,MOTO,-58.44989671,-34.65970435,PEATON,MASCULINO,59,2016-02-16
13,2016-0019,1,2016-02-17,09:30:00,2016,2,17,9,MIERCOLES,DIA,LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA,CALLE,9,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.50990884,-34.65468721,PEATON,FEMENINO,65,2016-02-17
14,2016-0020,1,2016-02-17,16:00:00,2016,2,17,16,MIERCOLES,DIA,SUIPACHA 156,CALLE,1,PEATON-AUTO,PEATON,AUTO,-58.37952223,-34.60653282,PEATON,MASCULINO,59,2016-03-02
15,2016-0021,1,2016-02-17,23:35:00,2016,2,17,23,MIERCOLES,NOCHE,AV DIRECTORIO Y CURAPALIGUE,AVENIDA,7,AUTO-AUTO,AUTO,AUTO,-58.45157703,-34.63063795,CONDUCTOR,MASCULINO,34,2016-02-17
16,2016-0022,1,2016-02-21,06:00:00,2016,2,21,6,DOMINGO,DIA,AV 9 DE JULIO Y ADOLFO ALSINA,AVENIDA,1,MOTO-AUTO,MOTO,AUTO,-58.38144696,-34.61079875,PASAJERO_ACOMPAÑANTE,MASCULINO,41,
17,2016-0025,1,2016-02-28,04:50:00,2016,2,28,4,DOMINGO,NOCHE,AV GRAL PAZ Y AV 27 DE FEBRERO,AUTOPISTA,8,AUTO-AUTO,AUTO,AUTO,-58.46244952,-34.70524971,PASAJERO_ACOMPAÑANTE,MASCULINO,34,2016-02-28
18,2016-0026,1,2016-02-28,07:30:00,2016,2,28,7,DOMINGO,DIA,HOLMBERG Y VEDIA,CALLE,12,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.49216191,-34.54738649,CONDUCTOR,MASCULINO,30,2016-03-04
19,2016-0027,1,2016-02-28,09:35:00,2016,2,28,9,DOMINGO,DIA,CURAPALIGUE Y AVELINO DIAZ,AVENIDA,7,AUTO-AUTO,AUTO,AUTO,-58.44497874,-34.63852623,PASAJERO_ACOMPAÑANTE,MASCULINO,34,
20,2016-0028,1,2016-03-02,10:00:00,2016,3,2,10,MIERCOLES,DIA,VIAMONTE Y AV 9 DE JULIO,AVENIDA,1,PEATON-CARGAS,PEATON,CARGAS,-58.38199706,-34.60028648,PEATON,MASCULINO,50,2016-03-02
21,2016-0029,1,2016-03-04,17:30:00,2016,3,4,17,VIERNES,DIA,AV CABILDO Y DEHEZA,AVENIDA,12,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.47378664,-34.54153077,PEATON,MASCULINO,38,2016-03-04
22,2016-0031,1,2016-03-08,12:30:00,2016,3,8,12,MARTES,DIA,AV GRAL PAZ Y AV CNEL ROCA,AUTOPISTA,8,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.47064556,-34.69843756,CONDUCTOR,MASCULINO,21,
23,2016-0034,1,2016-03-12,12:30:00,2016,3,12,12,SABADO,DIA,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.40623949,-34.65076549,PEATON,MASCULINO,52,2016-03-12
24,2016-0035,1,2016-03-13,06:00:00,2016,3,13,6,DOMINGO,DIA,AV CORRIENTES Y AV CALLAO,AVENIDA,3,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.39228965,-34.60443527,CONDUCTOR,MASCULINO,34,2016-03-13
25,2016-0036,1,2016-03-14,00:15:00,2016,3,14,0,LUNES,NOCHE,HERRERA Y ARISTOBULO DEL VALLE,CALLE,4,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.37813396,-34.63668504,PASAJERO_ACOMPAÑANTE,MASCULINO,36,2016-03-14
26,2016-0037,1,2016-03-19,11:00:00,2016,3,19,11,SABADO,DIA,AV. EVA PERON Y QUIRNO,AVENIDA,7,MOTO-MOTO,MOTO,MOTO,-58.46275892,-34.64358293,CONDUCTOR,MASCULINO,20,2016-03-19
27,2016-0038,1,2016-03-21,08:06:00,2016,3,21,8,LUNES,DIA,AV GRAL PAZ COLECTORA Y ZUVIRIA,AUTOPISTA,8,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.49683458,-34.67892743,PEATON,MASCULINO,29,2016-03-21
28,2016-0039,1,2016-03-23,01:50:00,2016,3,23,1,MIERCOLES,NOCHE,BARTOLOME MITRE Y AV PUEYRREDON,AVENIDA,3,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.40603217,-34.6088396,CONDUCTOR,MASCULINO,20,2016-03-23
29,2016-0041,2,2016-03-29,11:00:00,2016,3,29,11,MARTES,DIA,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,7,MOTO-CARGAS,MOTO,CARGAS,-58.4607655,-34.63350444,CONDUCTOR,MASCULINO,54,2016-03-29
30,2016-0041,2,2016-03-29,11:00:00,2016,3,29,11,MARTES,DIA,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,7,MOTO-CARGAS,MOTO,CARGAS,-58.4607655,-34.63350444,PASAJERO_ACOMPAÑANTE,MASCULINO,,2016-03-30
31,2016-0043,1,2016-03-30,18:15:00,2016,3,30,18,MIERCOLES,NOCHE,DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO,AVENIDA,8,PEATON-CARGAS,PEATON,CARGAS,-58.47832463,-34.67494416,PEATON,FEMENINO,56,2016-03-30
32,2016-0044,1,2016-03-31,19:40:00,2016,3,31,19,JUEVES,NOCHE,AV JOSE MARIA MORENO Y BALBASTRO,AVENIDA,7,MULTIPLE,MOTO,MULTIPLE,-58.43213235,-34.63693953,CONDUCTOR,MASCULINO,24,2016-03-31
33,2016-0045,1,2016-04-11,10:25:00,2016,4,11,10,LUNES,DIA,AV GRAL PAZ Y AV DEL LIBERTADOR,AUTOPISTA,13,MOTO-SD,MOTO,SD,-58.46743471,-34.53476874,CONDUCTOR,MASCULINO,,
34,2016-0047,1,2016-04-15,05:30:00,2016,4,15,5,VIERNES,NOCHE,LIMA 1483,CALLE,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38247061,-34.62571878,PEATON,MASCULINO,41,2016-04-15
35,2016-0048,1,2016-04-15,17:40:00,2016,4,15,17,VIERNES,DIA,AV. CORRIENTES Y AV. DORREGO,AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.44759966,-34.5917024,PEATON,FEMENINO,,
36,2016-0049,1,2016-04-17,00:00:00,2016,4,17,0,DOMINGO,NOCHE,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700",AUTOPISTA,4,SD-SD,SD,SD,-58.37714647568196,-34.63657525428238,SD,SD,,
37,2016-0050,1,2016-04-19,09:50:00,2016,4,19,9,MARTES,DIA,TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ,AVENIDA,8,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.47305463,-34.68550712,PEATON,MASCULINO,78,2016-04-19
38,2016-0051,1,2016-04-20,04:00:00,2016,4,20,4,MIERCOLES,NOCHE,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,4,MOTO-CARGAS,MOTO,CARGAS,-58.40623949,-34.65076549,CONDUCTOR,MASCULINO,36,2016-04-20
39,2016-0052,1,2016-04-20,20:00:00,2016,4,20,20,MIERCOLES,NOCHE,AUTOPISTA LUGONES PK 10000,AUTOPISTA,13,MOTO-SD,MOTO,SD,SD,SD,SD,SD,,
40,2016-0053,1,2016-04-22,09:30:00,2016,4,22,9,VIERNES,DIA,AV TRIUNVIRATO Y AV OLAZABAL,AVENIDA,12,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.4842918,-34.57558053,PEATON,MASCULINO,38,2016-04-22
41,2016-0054,1,2016-04-23,21:00:00,2016,4,23,21,SABADO,NOCHE,AU LUIS DELLEPIANE Y AV GRAL PAZ,AUTOPISTA,8,MOTO-MOTO,MOTO,MOTO,-58.48695354,-34.68795245,CONDUCTOR,MASCULINO,30,2016-04-25
42,2016-0055,1,2016-04-25,20:30:00,2016,4,25,20,LUNES,NOCHE,RAMON CASTILLA Y AV FIGUEROA ALCORTA,AVENIDA,14,PEATON-CARGAS,PEATON,CARGAS,-58.40021959,-34.57964781,PEATON,MASCULINO,79,2016-04-28
43,2016-0056,1,2016-04-26,04:45:00,2016,4,26,4,MARTES,NOCHE,AV LUIS MARIA CAMPOS 30,AVENIDA,14,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.42957885,-34.57660058,CONDUCTOR,MASCULINO,26,2016-04-26
44,2016-0058,1,2016-05-04,14:00:00,2016,5,4,14,MIERCOLES,DIA,LIMA 1471,CALLE,1,PEATON-MOTO,PEATON,MOTO,-58.38247542,-34.62556293,PEATON,FEMENINO,57,2016-05-08
45,2016-0059,1,2016-05-08,16:30:00,2016,5,8,16,DOMINGO,DIA,PASAJE CIUDADELA Y LIMA OESTE,CALLE,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38222219,-34.62728101,PEATON,MASCULINO,37,2016-05-26
46,2016-0064,1,2016-05-14,18:11:00,2016,5,14,18,SABADO,NOCHE,AV JUAN B JUSTO Y AV CARRASCO,AVENIDA,10,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.49485242,-34.62953445,PEATON,MASCULINO,20,
47,2016-0065,1,2016-05-20,14:40:00,2016,5,20,14,VIERNES,DIA,AV GAONA Y ESPINOSA,AVENIDA,6,PEATON-AUTO,PEATON,AUTO,-58.45227946,-34.61068024,PEATON,MASCULINO,20,2016-05-20
48,2016-0067,1,2016-05-21,17:00:00,2016,5,21,17,SABADO,DIA,AV LISANDRO DE LA TORRE Y SARAZA,AVENIDA,8,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.48455411,-34.6751276,PASAJERO_ACOMPAÑANTE,FEMENINO,30,
49,2016-0068,1,2016-05-22,22:00:00,2016,5,22,22,DOMINGO,NOCHE,AV FIGUEROA ALCORTA Y AV PUEYRREDON,AVENIDA,2,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.39056593,-34.58418569,CONDUCTOR,MASCULINO,58,
50,2016-0069,1,2016-05-23,03:30:00,2016,5,23,3,LUNES,NOCHE,AV ENTRE RIOS Y PASAJE FILIBERTO,AVENIDA,3,AUTO-CARGAS,AUTO,CARGAS,-58.39118948,-34.62704273,CONDUCTOR,MASCULINO,30,2016-05-23
51,2016-0073,1,2016-06-11,15:00:00,2016,6,11,15,SABADO,DIA,MAGARIÑOS CERVANTES 3900,CALLE,10,MOTO-CARGAS,MOTO,CARGAS,-58.49021952,-34.62025108,CONDUCTOR,MASCULINO,23,
52,2016-0074,1,2016-06-12,06:40:00,2016,6,12,6,DOMINGO,DIA,AV GRAL PAZ Y RODOLFO SCAPINO,AUTOPISTA,8,AUTO-AUTO,AUTO,AUTO,-58.49896559,-34.67732118,CONDUCTOR,MASCULINO,60,
53,2016-0075,1,2016-06-12,23:13:00,2016,6,12,23,DOMINGO,NOCHE,AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA,AUTOPISTA,8,PEATON-AUTO,PEATON,AUTO,-58.47461076,-34.66874679,PEATON,MASCULINO,42,2016-06-12
54,2016-0076,1,2016-06-13,16:20:00,2016,6,13,16,LUNES,DIA,AV SAN MARTIN Y CAMARONES,AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.46210891,-34.60356211,PEATON,FEMENINO,53,2016-06-13
55,2016-0077,1,2016-06-13,21:52:00,2016,6,13,21,LUNES,NOCHE,TTEG JUAN D PERON Y AVDA LEANDRO N ALEM,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.3702777,-34.60536123,PEATON,FEMENINO,,
56,2016-0078,1,2016-06-13,23:01:00,2016,6,13,23,LUNES,NOCHE,AV BELGRANO Y AV JUJUY,AVENIDA,3,MOTO-MOTO,MOTO,MOTO,-58.40491455,-34.6146383,CONDUCTOR,MASCULINO,30,
57,2016-0079,1,2016-06-16,17:13:00,2016,6,16,17,JUEVES,DIA,AV DEL LIBERTADOR Y AV GUILLERMO UDAONDO,AVENIDA,13,AUTO-AUTO,AUTO,AUTO,-58.45504154,-34.54864492,CONDUCTOR,FEMENINO,51,
58,2016-0080,1,2016-06-18,06:42:00,2016,6,18,6,SABADO,DIA,AV GRAL PAZ Y AV RIVADAVIA,AUTOPISTA,9,AUTO-SD,AUTO,SD,-58.52927982,-34.63931752,CONDUCTOR,MASCULINO,60,
59,2016-0081,1,2016-06-22,07:42:00,2016,6,22,7,MIERCOLES,DIA,AV CRISOLOGO LARRALDE Y MACHAIN,AVENIDA,12,MOTO-AUTO,MOTO,AUTO,-58.4872106,-34.55904606,CONDUCTOR,MASCULINO,40,
60,2016-0082,1,2016-06-27,18:24:00,2016,6,27,18,LUNES,NOCHE,AV LA PLATA 2384,AVENIDA,4,PEATON-AUTO,PEATON,AUTO,-58.42273092,-34.64228803,PEATON,MASCULINO,87,2016-07-05
61,2016-0083,1,2016-06-28,20:46:00,2016,6,28,20,MARTES,NOCHE,AV JUAN B ALBERDI Y PUAN,AVENIDA,6,PEATON-MOTO,PEATON,MOTO,-58.44788671,-34.62539009,PEATON,FEMENINO,76,2016-06-29
62,2016-0084,1,2016-06-29,22:00:00,2016,6,29,22,MIERCOLES,NOCHE,CARLOS PELLEGRINI Y TUCUMAN,CALLE,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38110563,-34.60135531,PEATON,MASCULINO,57,2016-07-08
63,2016-0085,1,2016-06-29,22:00:00,2016,6,29,22,MIERCOLES,NOCHE,AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,AVENIDA,4,MOTO-MOVIL,MOTO,OTRO,-58.42378834,-34.657341,SD,MASCULINO,,
64,2016-0086,1,2016-06-30,16:10:00,2016,6,30,16,JUEVES,DIA,AV OLIVERA Y RAMON FALCON,AVENIDA,10,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.48727942,-34.63652467,PEATON,MASCULINO,75,2016-07-01
65,2016-0087,1,2016-07-02,00:10:00,2016,7,3,0,SABADO,NOCHE,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS,AUTOPISTA,1,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.37864583,-34.62907067,CONDUCTOR,MASCULINO,23,2016-07-03
66,2016-0088,1,2016-07-11,15:30:00,2016,7,11,15,LUNES,DIA,CERETTI Y NUÑEZ,CALLE,12,PEATON-AUTO,PEATON,AUTO,-58.5015175,-34.56767549,PEATON,FEMENINO,70,2016-07-14
67,2016-0089,1,2016-07-14,06:40:00,2016,7,14,6,JUEVES,DIA,AV LUGONES Y LA PAMPA,AUTOPISTA,13,PEATON-AUTO,PEATON,AUTO,-58.43233425,-34.55185825,PEATON,MASCULINO,35,2016-07-14
68,2016-0090,1,2016-07-14,22:00:00,2016,7,14,22,JUEVES,NOCHE,JERONIMO SALGUERO Y AV RIVADAVIA,AVENIDA,5,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.41971993,-34.6111224,PEATON,MASCULINO,60,2016-07-15
69,2016-0092,1,2016-07-15,11:00:00,2016,7,15,11,VIERNES,DIA,AV GRAL PAZ Y AV LIBERTADOR,AUTOPISTA,13,MOTO-CARGAS,MOTO,CARGAS,-58.46743471,-34.53476874,CONDUCTOR,MASCULINO,24,2016-07-15
70,2016-0093,1,2016-07-17,03:30:00,2016,7,17,3,DOMINGO,NOCHE,AV JUAN B ALBERDI Y EMILIO MITRE,AVENIDA,6,AUTO-AUTO,AUTO,AUTO,-58.44362126,-34.62301748,CONDUCTOR,MASCULINO,35,2016-07-19
71,2016-0095,1,2016-07-23,06:12:00,2016,7,23,6,SABADO,DIA,MERCEDES Y AV GRAL MOSCONI,AVENIDA,11,MOTO-AUTO,MOTO,AUTO,-58.51713095,-34.59546519,CONDUCTOR,MASCULINO,29,2016-07-23
72,2016-0096,1,2016-07-25,07:00:00,2016,7,25,7,LUNES,DIA,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",AUTOPISTA,8,MOTO-CARGAS,MOTO,CARGAS,-58.47433193007387,-34.66684950051973,CONDUCTOR,MASCULINO,,
73,2016-0097,1,2016-07-26,18:45:00,2016,7,26,18,MARTES,NOCHE,SOLIS Y MEXICO,CALLE,1,PEATON-AUTO,PEATON,AUTO,-58.39038605,-34.6156281,PEATON,MASCULINO,80,2016-08-12
74,2016-0098,1,2016-07-27,16:08:00,2016,7,27,16,MIERCOLES,DIA,AV SAN JUAN Y ALBERTI,AVENIDA,3,MOTO-CARGAS,MOTO,CARGAS,-58.40042405,-34.62356174,CONDUCTOR,FEMENINO,43,
75,2016-0099,1,2016-07-29,16:00:00,2016,7,29,16,VIERNES,DIA,AV GRAL MOSCONI Y AV GRAL PAZ,AUTOPISTA,11,CARGAS-CARGAS,CARGAS,CARGAS,-58.52340614,-34.59798754,CONDUCTOR,MASCULINO,45,
76,2016-0100,1,2016-08-03,23:27:00,2016,8,3,23,MIERCOLES,NOCHE,AV GRAL PAZ  Y DONADO,AUTOPISTA,12,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.49491054,-34.54795581,CONDUCTOR,MASCULINO,57,2016-08-03
77,2016-0101,1,2016-08-07,19:42:00,2016,8,7,19,DOMINGO,NOCHE,AV GRAL PAZ Y JORGE CHAVEZ,AUTOPISTA,9,SD-SD,SD,SD,-58.52932872,-34.65014993,SD,MASCULINO,67,
78,2016-0102,1,2016-08-10,23:37:00,2016,8,10,23,MIERCOLES,NOCHE,AV EVA PERON Y JOSE LEON SUAREZ,AVENIDA,9,MOTO-CARGAS,MOTO,CARGAS,-58.50011639,-34.67316502,CONDUCTOR,MASCULINO,29,
79,2016-0104,1,2016-08-14,21:15:00,2016,8,14,21,DOMINGO,NOCHE,ZINNY Y AV SANTIAGO DE COMPOSTELA,AVENIDA,9,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.46635001,-34.65624369,CONDUCTOR,MASCULINO,21,2016-08-15
80,2016-0105,1,2016-08-17,00:05:00,2016,8,17,0,MIERCOLES,NOCHE,AV FEDERICO LACROZE Y FRAGA,AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.45343236,-34.58435809,PEATON,MASCULINO,19,2016-08-26
81,2016-0106,1,2016-08-19,21:02:00,2016,8,19,21,VIERNES,NOCHE,CARLOS PELLEGRINI Y AV DEL LIBERTADOR,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38090932,-34.58927731,PEATON,MASCULINO,38,
82,2016-0107,1,2016-08-20,08:22:00,2016,8,20,8,SABADO,DIA,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,AUTOPISTA,4,MOTO-AUTO,MOTO,AUTO,-58.37157668,-34.65429986,CONDUCTOR,MASCULINO,21,
83,2016-0109,1,2016-08-24,05:45:00,2016,8,24,5,MIERCOLES,NOCHE,AUTOPISTA PERITO MORENO Y BARRAGAN,AUTOPISTA,9,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.52280139,-34.63659934,CONDUCTOR,FEMENINO,53,2016-08-24
84,2016-0110,1,2016-08-24,20:21:00,2016,8,24,20,MIERCOLES,NOCHE,AV ALBERDI Y CARHUE,AVENIDA,9,PEATON-SD,PEATON,SD,-58.51232237,-34.6590353,PEATON,MASCULINO,57,
85,2016-0111,1,2016-08-25,09:30:00,2016,8,25,9,JUEVES,DIA,AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA,AUTOPISTA,15,MOTO-CARGAS,MOTO,CARGAS,-58.47461905,-34.57663634,CONDUCTOR,MASCULINO,27,2016-08-25
86,2016-0112,1,2016-08-27,04:40:00,2016,8,27,4,SABADO,NOCHE,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,AUTOPISTA,1,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.38268809,-34.62282019,CONDUCTOR,MASCULINO,24,2016-08-27
87,2016-0113,1,2016-08-27,16:45:00,2016,8,27,16,SABADO,DIA,AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL,AVENIDA,9,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.49603546,-34.64564271,PEATON,FEMENINO,60,
88,2016-0114,1,2016-08-31,11:20:00,2016,8,31,11,MIERCOLES,DIA,SALGUERO 1410,CALLE,14,BICICLETA-CARGAS,BICICLETA,CARGAS,-58.41848605,-34.59394733,CICLISTA,FEMENINO,55,2016-08-31
89,2016-0115,1,2016-09-02,11:50:00,2016,9,2,11,VIERNES,DIA,ARIAS Y TRONADOR,CALLE,12,SD-CARGAS,SD,CARGAS,-58.48935041,-34.54917673,SD,MASCULINO,,
90,2016-0116,1,2016-09-02,20:20:00,2016,9,2,20,VIERNES,NOCHE,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,MOTO-AUTO,MOTO,AUTO,-58.44451316,-34.68475866,CONDUCTOR,MASCULINO,30,2016-09-02
91,2016-0117,1,2016-09-03,15:30:00,2016,9,3,15,SABADO,DIA,AV DEL LIBERTADOR Y TAGLE,AVENIDA,14,AUTO-AUTO,AUTO,AUTO,-58.39936478,-34.58271474,CONDUCTOR,MASCULINO,43,
92,2016-0118,1,2016-09-04,03:30:00,2016,9,4,3,DOMINGO,NOCHE,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,AUTOPISTA,1,AUTO-AUTO,AUTO,AUTO,-58.37936704,-34.62694503,CONDUCTOR,MASCULINO,27,2016-09-04
93,2016-0119,1,2016-09-04,06:40:00,2016,9,4,6,DOMINGO,DIA,CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO,AVENIDA,12,SD-SD,SD,SD,-58.49659234,-34.56353635,PASAJERO_ACOMPAÑANTE,FEMENINO,,
94,2016-0122,1,2016-09-13,07:10:00,2016,9,13,7,MARTES,DIA,AV EVA PERON 4233,AVENIDA,9,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,-58.47256391,-34.65194557,CICLISTA,MASCULINO,49,2016-09-13
95,2016-0123,1,2016-09-14,09:00:00,2016,9,14,9,MIERCOLES,DIA,AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO,AVENIDA,7,MOTO-AUTO,MOTO,AUTO,-58.45130953,-34.64053676,CONDUCTOR,FEMENINO,58,
96,2016-0124,1,2016-09-16,15:24:00,2016,9,16,15,VIERNES,DIA,AVDA RIVADAVIA Y RIVERA INDARTE,AVENIDA,7,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.46271207,-34.62884871,PEATON,MASCULINO,67,
97,2016-0125,1,2016-09-17,12:14:00,2016,9,17,12,SABADO,DIA,AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI,AUTOPISTA,10,MOTO-MOTO,MOTO,MOTO,-58.49020869,-34.64243791,CONDUCTOR,MASCULINO,30,
98,2016-0126,2,2016-09-18,22:45:00,2016,9,18,22,DOMINGO,NOCHE,IRIGOYEN Y TINOGASTA,CALLE,10,AUTO-CARGAS,AUTO,CARGAS,-58.52572109,-34.62125906,CONDUCTOR,MASCULINO,37,
99,2016-0126,2,2016-09-18,22:45:00,2016,9,18,22,DOMINGO,NOCHE,IRIGOYEN Y TINOGASTA,CALLE,10,AUTO-CARGAS,AUTO,CARGAS,-58.52572109,-34.62125906,PASAJERO_ACOMPAÑANTE,MASCULINO,60,
100,2016-0127,1,2016-09-24,10:25:00,2016,9,24,10,SABADO,DIA,AV MARIANO ACOSTA Y AV CNEL ROCA,AVENIDA,8,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.44094791,-34.66677111,PEATON,MASCULINO,50,
101,2016-0128,1,2016-10-02,11:30:00,2016,10,2,11,DOMINGO,DIA,CASTRO Y AV PAVON,AVENIDA,5,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.41914024,-34.6305389,PEATON,FEMENINO,81,2016-10-02
